scalerank,natscale,labelrank,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,featureclass
"6","30","3",Toulouse,,,"0",Toulouse,"0","0",,"0","1",French Republic,FRA,France,FRA,Midi-Pyrénées,FR,,43.6199589224,1.44992671571,"1","0",Changed scale rank. Changed feature class.,"847000","433055","686333","11","10","2972315",Toulouse,Toulouse,"1","0",Admin-1 region capital
"6","30","3",Limoges,,,"0",Limoges,"0","0",,"0","0",French Republic,FRA,France,FRA,Limousin,FR,,45.829979064,1.24999059918,"1","0",Changed scale rank. Changed feature class.,"152199","141176","149515","9","9","2998286",,Limoges,"1","0",Admin-1 region capital
"6","30","3",Lille,,,"0",Lille,"0","0",,"0","1",French Republic,FRA,France,FRA,Nord-Pas-de-Calais,FR,,50.6499690949,3.08000809593,"4","0",Changed feature class.,"1044000","228328","1034061","12","10","2998324",Lille,Lille,"1","0",Admin-1 region capital
"6","30","3",Strasbourg,,,"0",Strasbourg,"0","0",EU Parliment,"0","0",French Republic,FRA,France,FRA,Alsace,FR,,48.5799662466,7.75000728215,"1","0",Changed scale rank. Changed feature class.,"439972","274845","418739","10","10","2973783",,Strasbourg,"1","0",Admin-1 region capital
"6","30","8",Batumi,,Bat'umi,"0",Batumi,"0","0",,"0","0",Georgia,GEO,Georgia,GEO,Ajaria,GE,,41.6000046988,41.6300064685,"1","0",Changed scale rank.,"155542","121806","154381","9","9","615532",,Batumi,"1","0",Admin-0 region capital
"6","30","6",Funchal,,,"0",Funchal,"0","0",,"0","0",Portugal,PRT,Portugal,PRT,Madeira,PT,,32.6499825226,-16.880039715,"1","0",Changed scale rank.,"204767","100847","204767","10","9","2267827",,Funchal,"1","0",Admin-0 region capital
"6","30","5",El Fasher,,,"0",El Fasher,"0","0",,"0","0",Sudan,SDN,Sudan,SDN,Northern Darfur,SD,,13.6299806915,25.3500182685,"1","0",Changed feature to Admin-0 region capital. Changed scale rank.,"252609","189203","189366","10","9","379555",,El Fasher,"1","0",Admin-1 region capital
"6","30","6",Keetmanshoop,,,"0",Keetmanshoop,"0","0",,"0","0",Namibia,NAM,Namibia,NAM,Karas,NA,,-26.5738960584,18.1299938545,"1","0",Changed feature class. Changed scale rank.,"18039","15608","18039","6","6","3356264",,Keetmanshoop,"1","5",Admin-1 region capital
"6","30","6",Swakopmund,,,"0",Swakopmund,"0","0",,"0","0",Namibia,NAM,Namibia,NAM,Erongo,NA,,-22.6688630994,14.5350194892,"1","0",Changed feature class. Changed scale rank.,"29491","25047","29491","7","7","3352844",,Swakopmund,"1","5",Admin-1 region capital
"6","30","3",Genoa,,,"0",Genoa,"0","0",,"0","0",Italy,ITA,Italy,ITA,Liguria,IT,,44.4099882193,8.93003861353,"1","0",Changed feature class. Changed scale rank.,"647497","601951","643470","11","11","3176219",,Genoa,"1","0",Admin-1 region capital
"6","30","8",Sukhumi,,Sokhumi,"0",Sukhumi,"0","0",,"0","0",Georgia,GEO,Georgia,GEO,Abkhazia,GE,,43.0200213817,41.0200178617,"1","0",Changed scale rank.,"81546","70892","70746","8","8","611847",,Sukhumi,"1","0",Admin-0 region capital
"6","30","0",Palikir,,,"0",Palikir,"1","0",,"0","0",Federated States of Micronesia,FSM,Federated States of Micronesia,FSM,,FM,,6.91664369601,158.149974324,"4","0",Changed scale rank.,"4645","4645","0","4","4","2081986",,Palikir,"1","5",Admin-0 capital
"6","30","0",Majuro,,,"0",Majuro,"1","0",,"0","0",Marshall Islands,MHL,Marshall Islands,MHL,,MH,,7.10300431122,171.380000176,"4","0",Changed scale rank.,"25400","20500","0","7","7","2113779",,Majuro,"1","5",Admin-0 capital
"6","30","0",Agana,,Agana,"0",Agana,"0","0",,"0","0",United States,USA,Guam,GUM,,GU,,13.4700162953,144.750017048,"1","1",Name changed. Changed scale rank.,"122411","1100","122572","9","3","4044012",,Agana,"1","5",Admin-0 region capital
"6","30","0",Funafuti,,,"0",Funafuti,"1","0",,"0","0",Tuvalu,TUV,Tuvalu,TUV,,TV,,-8.51665199904,179.216647094,"4","0",Population from GeoNames. Changed scale rank.,"4749","4749","0","4","4","2110394",,Funafuti,"0","5",Admin-0 capital
"6","30","0",Melekeok,,,"0",Melekeok,"1","0",,"0","0",Palau,PLW,Palau,PLW,,PW,,7.48739617298,134.626548467,"4","0",Location adjusted. Changed scale rank.,"7026","7026","0","5","5","1559804",,Melekeok,"1","5",Admin-0 capital
"6","30","0",Bir Lehlou,,,"0",Bir Lehlou,"0","1",Claimed as inte,"0","0",Western Sahara,SAH,Western Sahara,SAH,,EH,,26.119166686,-9.65252221825,"4","1",Added place.,"500","200","0","2","1","-1",,,"2","0",Admin-0 capital alt
"6","30","0",Monaco,,,"0",Monaco,"1","0",,"0","0",Monaco,MCO,Monaco,MCO,,MC,,43.7396456879,7.40691317347,"4","0",Location adjusted. Changed scale rank.,"36371","36371","102371","7","7","2993458",,Monaco,"1","0",Admin-0 capital
"6","30","0",Tarawa,,,"0",Tarawa,"1","0",,"0","0",Kiribati,KIR,Kiribati,KIR,,KI,,1.33818750562,173.017570829,"4","0",Location adjusted. Changed scale rank.,"28802","22534","0","7","7","2110079",,Tarawa,"1","5",Admin-0 capital
"6","30","0",Moroni,,,"0",Moroni,"1","0",,"0","0",Comoros,COM,Comoros,COM,,KM,,-11.7041576957,43.2402440987,"4","0",Changed scale rank.,"128698","42872","0","9","7","921772",,Moroni,"1","5",Admin-0 capital
"6","30","0",Macau,,,"0",Macau,"0","0",,"0","0",China,CHN,Macau S.A.R,MAC,,MO,,22.2029974558,113.54504838,"1","0",Changed scale rank.,"568700","568700","1753868","11","11","3395998",,Macau,"1","5",Admin-0 region capital
"6","30","0",Andorra,,,"0",Andorra,"1","0",,"0","0",Andorra,AND,Andorra,AND,,AD,,42.5000014435,1.51648596051,"4","0",Changed scale rank.,"53998","22256","53371","8","7","3130067",,Andorra,"1","5",Admin-0 capital
"4","50","1",San Bernardino,,Riverside-San Bernardino,"0",San Bernardino,"0","0",,"0","1",United States,USA,United States of America,USA,California,US,,34.120383727,-117.300034222,"0","0",,"1745000","202381","762794","12","10","5391710",Riverside-San Bernardino,San Bernardino,"1","0",Populated place
"4","50","1",Bridgeport,,Bridgeport-Stamford,"0",Bridgeport,"0","0",,"0","1",United States,USA,United States of America,USA,Connecticut,US,,41.1799786571,-73.1999611833,"0","0",,"1018000","139090","1021422","12","9","5282804",Bridgeport-Stamford,Bridgeport,"1","0",Populated place
"4","50","1",Rochester,,,"0",Rochester,"0","0",,"0","1",United States,USA,United States of America,USA,New York,US,,43.1704256379,-77.6199497901,"0","0",,"755000","211354","625910","11","10","5134086",Rochester,Rochester1,"1","0",Populated place
"4","50","5",Manchester,,,"0",Manchester,"0","0",,"0","1",United Kingdom,GBR,United Kingdom,GBR,Manchester,GB,,53.5004152619,-2.24798710266,"0","0",,"2230000","395515","142301","12","10","2643123",Manchester,Manchester2,"1","0",Populated place
"4","50","2",Gujranwala,,,"0",Gujranwala,"0","0",,"0","1",Pakistan,PAK,Pakistan,PAK,Punjab,PK,,32.1604258413,74.1850219308,"0","0",,"1513000","1384471","3420090","12","12","1177662",Gujranwala,Gujranwala,"1","0",Populated place
"4","50","3",Incheon,,Inch`on,"0",Incheon,"0","0",,"0","1","Korea, South",KOR,South Korea,KOR,Inch'on-gwangyoksi,KR,,37.4761478872,126.642233438,"1","0",Changed scale rank.,"2550000","2550000","3616168","12","12","1843564",Incheon,Incheon,"1","0",Populated place
"4","50","2",Benin City,,,"0",Benin City,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Edo,NG,,6.34047731417,5.62000809594,"0","0",,"1190000","668026","670890","12","11","2347283",Benin City,Benin City,"1","0",Admin-1 capital
"4","50","1",Xiamen,,,"0",Xiamen,"0","0",,"0","1",China,CHN,China,CHN,Fujian,CN,"1",24.4499920847,118.080017048,"1","0",Changed scale rank.,"2519000","578337","2228198","12","11","1790645",Xiamen,Xiamen,"1","0",Populated place
"4","50","1",Nanchong,,,"0",Nanchong,"0","0",,"0","1",China,CHN,China,CHN,Sichuan,CN,,30.7804325552,106.12999711,"5","0",Changed scale rank.,"2174000","2174000","11131456","12","12","1800146",Nanchong,Nanchong,"1","0",Populated place
"4","50","1",Neijiang,,,"0",Neijiang,"0","0",,"0","1",China,CHN,China,CHN,Sichuan,CN,,29.5803766063,105.050011352,"0","0",,"1466000","546854","7094188","12","11","1799491",Neijiang,Neijiang,"1","0",Populated place
"4","50","1",Nanyang,,"Nanyang, Henan","0",Nanyang,"0","0",,"0","1",China,CHN,China,CHN,Henan,CN,,33.00040041,112.530019896,"5","0",Changed scale rank.,"1944000","251532","3821124","12","10","1799629","Nanyang, Henan",Nanyang,"1","0",Populated place
"4","50","1",Jinxi,,"Jinxi, Liaoning","0",Jinxi,"0","0",,"0","1",China,CHN,China,CHN,Liaoning,CN,,40.750340799,120.829978393,"5","0",Changed scale rank.,"2426000","313247","504254","12","10","2036434","Jinxi, Liaoning",Jinxi,"1","0",Populated place
"4","50","1",Yantai,,,"0",Yantai,"0","0",,"0","1",China,CHN,China,CHN,Shandong,CN,,37.5304081411,121.400021117,"5","0",Changed scale rank.,"2116000","719332","1325121","12","11","1787093",Yantai,Yantai,"1","0",Populated place
"4","50","1",Zaozhuang,,,"0",Zaozhuang,"0","0",,"0","1",China,CHN,China,CHN,Shandong,CN,,34.8800014435,117.570022338,"1","0",Changed scale rank.,"2145000","183665","3955122","12","9","1785453",Zaozhuang,Zaozhuang,"1","0",Populated place
"4","50","1",Suzhou,,"Suzhou, Jiangsu","0",Suzhou,"0","0",,"0","1",China,CHN,China,CHN,Jiangsu,CN,,31.3004783315,120.620017048,"5","0",Changed scale rank.,"1650000","1343091","3491885","12","12","1886760","Suzhou, Jiangsu",Suzhou,"1","0",Populated place
"4","50","1",Xuzhou,,,"0",Xuzhou,"0","0",,"0","1",China,CHN,China,CHN,Jiangsu,CN,,34.2800122264,117.180020303,"1","0",Changed scale rank.,"2091000","1199193","5117330","12","12","1787824",Xuzhou,Xuzhou,"1","0",Populated place
"4","50","1",Wuxi,,"Wuxi, Jiangsu","0",Wuxi,"0","0",,"0","1",China,CHN,China,CHN,Jiangsu,CN,,31.5799961538,120.299984903,"1","0",Changed scale rank.,"1749000","1108647","3649352","12","12","1790923","Wuxi, Jiangsu",Wuxi,"1","0",Populated place
"4","50","1",Jilin,,,"0",Jilin,"0","0",,"0","1",China,CHN,China,CHN,Jilin,CN,,43.8499707225,126.550042683,"1","0",Changed scale rank.,"2396000","1881977","1895806","12","12","2036502",Jilin,Jilin,"1","0",Populated place
"4","50","1",Chandigarh,,,"0",Chandigarh,"0","0",,"0","1",India,IND,India,IND,Chandigarh,IN,,30.7199969676,76.7800056548,"1","0",Changed scale rank.,"979000","914371","2436384","11","11","1274746",Chandigarh,Chandigarh,"1","5",Admin-1 capital
"4","50","1",Jammu,,,"0",Jammu,"0","0",,"0","1",India,IND,India,IND,Jammu and Kashmir,IN,,32.7117875356,74.8467386463,"1","0",Changed scale rank.,"791000","465567","2567923","11","10","1269321",Jammu,Jammu,"1","0",Populated place
"4","50","1",Sholapur,,Solapur,"0",Sholapur,"0","0",,"0","1",India,IND,India,IND,Maharashtra,IN,,17.6704059031,75.9000076893,"4","0",Changed scale rank.,"1057000","961112","961272","12","11","1256436",Solapur,Sholapur,"1","0",Populated place
"4","50","1",Aurangabad,,,"0",Aurangabad,"0","0",,"0","1",India,IND,India,IND,Maharashtra,IN,,19.8956964304,75.3203014719,"0","0",,"1113000","1016441","1191845","12","12","1278149",Aurangabad,Aurangabad2,"1","0",Populated place
"4","50","1",Nasik,,Nashik,"0",Nasik,"0","0",,"0","1",India,IND,India,IND,Maharashtra,IN,,20.0004187205,73.7799820545,"0","0",,"1473000","1289497","2128331","12","12","1261731",Nashik,Nasik,"1","0",Populated place
"4","50","1",Dispur,,Gauhati|Dispur,"0",Dispur,"0","0",,"0","0",India,IND,India,IND,Assam,IN,,26.1440230499,91.7666361074,"4","1",Location adjusted. Changed scale rank.,"16140","16140","5845724","6","6","1272508",,Guwahati,"1","0",Admin-1 capital
"4","50","1",Jullundur,,Jalandhar,"0",Jullundur,"0","0",,"0","1",India,IND,India,IND,Punjab,IN,,31.3349206736,75.5690201405,"0","0",,"855000","785178","2532701","11","11","1268782",Jalandhar,Jullundur,"1","0",Populated place
"4","50","1",Allahabad,,,"0",Allahabad,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,25.45499534,81.8400068755,"0","0",,"1201000","1073438","7913218","12","12","1278994",Allahabad,Allahabad,"1","0",Populated place
"4","50","1",Moradabad,,,"0",Moradabad,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,28.8417911977,78.7567842193,"0","0",,"787000","721139","5855554","11","11","1262801",Moradabad,Moradabad,"1","0",Populated place
"4","50","1",Ghaziabad,,,"0",Ghaziabad,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,28.6603810822,77.4083910715,"0","0",,"1341000","1199191","2455364","12","12","1271308",Ghaziabad,Ghaziabad,"1","0",Populated place
"4","50","1",Agra,,,"0",Agra,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,27.1704203481,78.0150207102,"0","0",,"1592000","1430055","3453397","12","12","1279259",Agra,Agra,"1","0",Populated place
"4","50","1",Aligarh,,,"0",Aligarh,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,27.8922109161,78.0617878814,"0","0",,"805000","753207","3956150","11","11","1279017",Aligarh,Aligarh,"1","0",Populated place
"4","50","1",Meerut,,,"0",Meerut,"0","0",,"0","1",India,IND,India,IND,Uttar Pradesh,IN,,29.0004120066,77.7000011789,"0","0",,"1398000","1223184","3268037","12","12","1263214",Meerut,Meerut,"1","0",Populated place
"4","50","1",Dhanbad,,,"0",Dhanbad,"0","0",,"0","1",India,IND,India,IND,Jharkhand,IN,,23.8003934926,86.4199857167,"0","0",,"1246000","219636","10591402","12","10","1272979",Dhanbad,Dhanbad,"1","0",Populated place
"4","50","1",Gwalior,,,"0",Gwalior,"0","0",,"0","1",India,IND,India,IND,Madhya Pradesh,IN,,26.229986795,78.1800752349,"1","0",Changed scale rank.,"978000","882458","1058242","11","11","1270583",Gwalior,Gwalior,"1","0",Populated place
"4","50","1",Vadodara,,Baroda,"0",Vadodara,"0","0",,"0","1",India,IND,India,IND,Dadra and Nagar Haveli,IN,,22.3100193471,73.1800186756,"1","1",Name changed. Changed scale rank.,"1756000","1409476","4162372","12","12","1253573",Vadodara,Vadodara,"1","0",Populated place
"4","50","1",Rajkot,,,"0",Rajkot,"0","0",,"0","1",India,IND,India,IND,Dadra and Nagar Haveli,IN,,22.3100193471,70.80000891,"1","0",Changed scale rank.,"1260000","1099882","1066873","12","12","1258847",Rajkot,Rajkot,"1","0",Populated place
"4","50","8",Durazno,,,"0",Durazno,"0","0",,"0","0",Uruguay,URY,Uruguay,URY,Durazno,UY,,-33.410016257,-56.5100496843,"1","0",Changed scale rank.,"34037","33926","0","7","7","3442727",,Durazno,"1","0",Admin-1 capital
"4","50","1",International Falls,,,"0",International Falls,"0","0",,"0","0",United States,USA,United States of America,USA,Minnesota,US,,48.6011277457,-93.4108463966,"0","0",,"15240","6424","14855","6","5","5031404",,International Falls,"1","0",Populated place
"4","50","1",St. Paul,,Saint Paul,"0",St. Paul,"0","0",,"0","0",United States,USA,United States of America,USA,Minnesota,US,,44.9439866324,-93.0849748146,"0","0",,"734854","285068","598361","11","10","5045360",,St. Paul,"1","0",Admin-1 capital
"4","50","1",Billings,,,"0",Billings,"0","0",,"0","0",United States,USA,United States of America,USA,Montana,US,,45.7883020214,-108.540000449,"0","0",,"104552","99751","103065","9","8","5640350",,Billings,"1","0",Populated place
"4","50","1",Great Falls,,,"0",Great Falls,"0","0",,"0","0",United States,USA,United States of America,USA,Montana,US,,47.5002905468,-111.299987022,"0","0",,"66558","56075","65025","8","8","5655240",,Great Falls,"1","0",Populated place
"4","50","1",Missoula,,,"0",Missoula,"0","0",,"0","0",United States,USA,United States of America,USA,Montana,US,,46.8722410269,-113.993052614,"0","0",,"72856","63164","71894","8","8","5666639",,Missoula,"1","0",Populated place
"4","50","1",Minot,,,"0",Minot,"0","0",,"0","0",United States,USA,United States of America,USA,North Dakota,US,,48.2324939159,-101.295817303,"0","0",,"39439","34885","38901","7","7","5690532",,Minot,"1","0",Populated place
"4","50","1",Fargo,,,"0",Fargo,"0","0",,"0","0",United States,USA,United States of America,USA,North Dakota,US,,46.8772278026,-96.7894257017,"0","0",,"162842","92103","131632","9","8","5059163",,Fargo,"1","1",Populated place
"4","50","1",Hilo,,,"0",Hilo,"0","0",,"0","0",United States,USA,United States of America,USA,Hawaii,US,,19.6999977813,-155.090027305,"0","0",,"52391","43050","52391","8","7","5855927",,Hilo,"1","0",Populated place
"4","50","1",Olympia,,,"0",Olympia,"0","0",,"0","0",United States,USA,United States of America,USA,Washington,US,,47.0380448599,-122.899434043,"0","0",,"156984","44916","149110","9","7","5805687",,Olympia,"1","0",Admin-1 capital
"4","50","1",Spokane,,,"0",Spokane,"0","0",,"0","0",United States,USA,United States of America,USA,Washington,US,,47.6699959504,-117.419949383,"0","0",,"347705","197262","338342","10","9","5811696",,Spokane,"1","0",Populated place
"4","50","1",Vancouver,,,"0",Vancouver,"0","0",,"0","0",United States,USA,United States of America,USA,Washington,US,,45.6303013296,-122.639992515,"0","0",,"525802","161791","482002","11","9","5814616",,Vancouver1,"1","1",Populated place
"4","50","1",Flagstaff,,,"0",Flagstaff,"0","0",,"0","0",United States,USA,United States of America,USA,Arizona,US,,35.1980957225,-111.650508262,"4","0",Location adjusted.,"63993","57566","0","8","8","5294810",,Flagstaff,"1","0",Populated place
"4","50","1",Tucson,,,"0",Tucson,"0","0",,"0","1",United States,USA,United States of America,USA,Arizona,US,,32.2049967641,-110.889986208,"0","0",,"823000","518907","759950","11","11","5318313",Tucson,Tucson,"1","0",Populated place
"4","50","1",Santa Barbara,,,"0",Santa Barbara,"0","0",,"0","0",United States,USA,United States of America,USA,California,US,,34.4349898468,-119.71998987,"0","0",,"181632","88410","3494","9","8","5392952",,Santa Barbara2,"1","0",Populated place
"4","50","1",Fresno,,,"0",Fresno,"0","0",,"0","0",United States,USA,United States of America,USA,California,US,,36.7477168976,-119.772984051,"0","0",,"616353","465183","614897","11","10","5350937",,Fresno,"1","0",Populated place
"4","50","1",Eureka,,,"0",Eureka,"0","0",,"0","0",United States,USA,United States of America,USA,California,US,,40.802223937,-124.147497398,"4","0",Location adjusted.,"42398","25626","0","7","7","5563397",,Eureka,"1","0",Populated place
"4","50","1",Colorado Springs,,,"0",Colorado Springs,"0","0",,"0","0",United States,USA,United States of America,USA,Colorado,US,,38.8629624624,-104.79198633,"0","0",,"493654","360890","492178","10","10","5417598",,Colorado Springs,"1","0",Populated place
"4","50","1",Reno,,,"0",Reno,"0","0",,"0","0",United States,USA,United States of America,USA,Nevada,US,,39.5299760122,-119.820009605,"0","0",,"328585","202142","321695","10","10","5511077",,Reno,"1","0",Populated place
"4","50","1",Elko,,,"0",Elko,"0","0",,"0","0",United States,USA,United States of America,USA,Nevada,US,,40.8325063264,-115.761988568,"0","0",,"19252","15822","18441","6","6","5703670",,Elko,"1","0",Populated place
"4","50","1",Albuquerque,,,"0",Albuquerque,"0","0",,"0","0",United States,USA,United States of America,USA,New Mexico,US,,35.1049747915,-106.641330812,"0","0",,"898642","552804","651927","11","11","5476960",,Albuquerque,"1","0",Populated place
"4","50","1",Salem,,,"0",Salem,"0","0",,"0","0",United States,USA,United States of America,USA,Oregon,US,,44.9280702912,-123.02389673,"0","0",,"229010","146922","3442121","10","9","5750162",,Salem2,"1","0",Admin-1 capital
"4","50","1",Casper,,,"0",Casper,"0","0",,"0","0",United States,USA,United States of America,USA,Wyoming,US,,42.8666198924,-106.312487835,"4","0",Location adjusted.,"60791","51507","0","8","8","5820705",,Casper,"1","0",Populated place
