BLKID	POPN_TOTAL	POPN_WHITE	POPN_BLACK	POPN_NATIV	POPN_ASIAN	POPN_OTHER	BORONAME
"360810212002011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810358002011"	"119"	"0"	"118"	"1"	"0"	"0"	Queens
"360810400002011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810424002011"	"35"	"0"	"35"	"0"	"0"	"0"	Queens
"360810472002011"	"42"	"13"	"7"	"0"	"22"	"0"	Queens
"360810483002011"	"442"	"109"	"1"	"14"	"197"	"121"	Queens
"360810632002011"	"124"	"9"	"102"	"2"	"4"	"7"	Queens
"360810646002011"	"79"	"5"	"74"	"0"	"0"	"0"	Queens
"360810779062011"	"30"	"30"	"0"	"0"	"0"	"0"	Queens
"360810837002011"	"158"	"56"	"0"	"0"	"102"	"0"	Queens
"360810846012011"	"31"	"5"	"6"	"0"	"0"	"20"	Queens
"360810871002011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810928002011"	"70"	"70"	"0"	"0"	"0"	"0"	Queens
"360810972042011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810981002011"	"103"	"51"	"2"	"2"	"34"	"14"	Queens
"360810987002011"	"29"	"17"	"5"	"0"	"4"	"3"	Queens
"360811047002011"	"161"	"50"	"0"	"0"	"109"	"2"	Queens
"360811113002011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811123002011"	"76"	"37"	"0"	"0"	"37"	"2"	Queens
"360811291022011"	"52"	"31"	"0"	"0"	"17"	"4"	Queens
"360811399002011"	"77"	"46"	"1"	"0"	"25"	"5"	Queens
"360811417002011"	"56"	"17"	"0"	"0"	"38"	"1"	Queens
"360811463002011"	"77"	"12"	"26"	"0"	"32"	"7"	Queens
"360811529022011"	"86"	"36"	"1"	"0"	"49"	"0"	Queens
"360811551022011"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810095002012"	"279"	"250"	"0"	"0"	"18"	"11"	Queens
"360810141002012"	"103"	"74"	"0"	"0"	"22"	"7"	Queens
"360810400002012"	"39"	"0"	"34"	"0"	"0"	"5"	Queens
"360810475002012"	"226"	"78"	"6"	"0"	"117"	"25"	Queens
"360810632002012"	"170"	"7"	"156"	"1"	"0"	"6"	Queens
"360810737002012"	"194"	"153"	"2"	"0"	"28"	"11"	Queens
"360810922002012"	"82"	"82"	"0"	"0"	"0"	"0"	Queens
"360810942022012"	"42"	"10"	"24"	"0"	"3"	"5"	Queens
"360810981002012"	"16"	"12"	"0"	"0"	"4"	"0"	Queens
"360811032022012"	"14"	"8"	"6"	"0"	"0"	"0"	Queens
"360811047002012"	"48"	"16"	"1"	"0"	"31"	"0"	Queens
"360811113002012"	"106"	"72"	"0"	"0"	"30"	"4"	Queens
"360811207002012"	"81"	"73"	"0"	"0"	"8"	"0"	Queens
"360811399002012"	"83"	"28"	"2"	"0"	"51"	"2"	Queens
"360811409022012"	"63"	"23"	"0"	"0"	"40"	"0"	Queens
"360811447002012"	"148"	"30"	"48"	"0"	"68"	"2"	Queens
"360811451022012"	"30"	"1"	"5"	"0"	"24"	"0"	Queens
"360811479002012"	"82"	"73"	"0"	"0"	"7"	"2"	Queens
"360811529022012"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810132002013"	"318"	"81"	"75"	"6"	"50"	"106"	Queens
"360810179002013"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810243002013"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810334012014"	"193"	"2"	"179"	"0"	"0"	"12"	Queens
"360810358002014"	"165"	"1"	"154"	"1"	"0"	"9"	Queens
"360810580002014"	"129"	"3"	"116"	"0"	"4"	"6"	Queens
"360810664002014"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810749002014"	"47"	"31"	"0"	"0"	"16"	"0"	Queens
"360810992002014"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811032022014"	"34"	"34"	"0"	"0"	"0"	"0"	Queens
"360811409022014"	"5"	"1"	"0"	"0"	"2"	"2"	Queens
"360811451022014"	"64"	"20"	"0"	"0"	"44"	"0"	Queens
"360811507022014"	"58"	"32"	"0"	"0"	"26"	"0"	Queens
"360811529022014"	"79"	"29"	"0"	"0"	"44"	"6"	Queens
"360810169002015"	"270"	"166"	"6"	"6"	"38"	"54"	Queens
"360810208002015"	"181"	"42"	"94"	"3"	"11"	"31"	Queens
"360810243002015"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810320002015"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810757022015"	"59"	"42"	"0"	"0"	"17"	"0"	Queens
"360810992002015"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811507012015"	"32"	"22"	"0"	"0"	"10"	"0"	Queens
"360810694002016"	"123"	"1"	"112"	"0"	"0"	"10"	Queens
"360810749002016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810757022016"	"132"	"76"	"0"	"0"	"51"	"5"	Queens
"360810869002016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810916012016"	"18"	"18"	"0"	"0"	"0"	"0"	Queens
"360810945002016"	"78"	"35"	"4"	"0"	"29"	"10"	Queens
"360810992002016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811032022016"	"55"	"55"	"0"	"0"	"0"	"0"	Queens
"360810142022017"	"215"	"69"	"33"	"3"	"37"	"73"	Queens
"360810568002017"	"162"	"3"	"137"	"0"	"15"	"7"	Queens
"360810694002017"	"67"	"1"	"66"	"0"	"0"	"0"	Queens
"360810737002017"	"15"	"15"	"0"	"0"	"0"	"0"	Queens
"360811093002017"	"20"	"20"	"0"	"0"	"0"	"0"	Queens
"360811451022017"	"137"	"52"	"8"	"3"	"60"	"14"	Queens
"360810179002018"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810869002018"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810942022018"	"18"	"9"	"9"	"0"	"0"	"0"	Queens
"360810320002019"	"653"	"74"	"466"	"2"	"40"	"71"	Queens
"360810945002019"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810992002019"	"48"	"9"	"21"	"0"	"5"	"13"	Queens
"360810179002020"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810992002020"	"101"	"7"	"77"	"0"	"0"	"17"	Queens
"360811507012020"	"53"	"40"	"0"	"0"	"10"	"3"	Queens
"360810208002021"	"116"	"37"	"32"	"0"	"9"	"38"	Queens
"360810892002021"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810945002021"	"40"	"27"	"0"	"0"	"7"	"6"	Queens
"360810916012022"	"16"	"16"	"0"	"0"	"0"	"0"	Queens
"360810942022022"	"93"	"47"	"41"	"0"	"2"	"3"	Queens
"360810199002023"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810208002023"	"65"	"4"	"13"	"2"	"6"	"40"	Queens
"360810208002024"	"227"	"57"	"59"	"5"	"26"	"80"	Queens
"360810208002025"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810916012025"	"7"	"7"	"0"	"0"	"0"	"0"	Queens
"360810945002026"	"141"	"60"	"1"	"0"	"33"	"47"	Queens
"360810916012027"	"42"	"42"	"0"	"0"	"0"	"0"	Queens
"360810945002027"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810916012028"	"33"	"33"	"0"	"0"	"0"	"0"	Queens
"360810945002028"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810199002029"	"132"	"38"	"18"	"0"	"11"	"65"	Queens
"360810916012030"	"39"	"38"	"0"	"0"	"0"	"1"	Queens
"360810992002031"	"3"	"0"	"3"	"0"	"0"	"0"	Queens
"360810992002033"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810006003000"	"270"	"84"	"42"	"6"	"40"	"98"	Queens
"360810014003000"	"79"	"53"	"0"	"0"	"24"	"2"	Queens
"360810123013000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810147003000"	"317"	"207"	"3"	"9"	"43"	"55"	Queens
"360810163003000"	"590"	"215"	"207"	"0"	"76"	"92"	Queens
"360810169003000"	"596"	"293"	"12"	"2"	"181"	"108"	Queens
"360810198003000"	"151"	"5"	"110"	"2"	"17"	"17"	Queens
"360810214003000"	"354"	"77"	"31"	"4"	"108"	"134"	Queens
"360810220023000"	"1214"	"671"	"118"	"3"	"262"	"160"	Queens
"360810243003000"	"46"	"25"	"4"	"0"	"13"	"4"	Queens
"360810253013000"	"525"	"317"	"11"	"10"	"64"	"123"	Queens
"360810269013000"	"1762"	"692"	"32"	"22"	"409"	"607"	Queens
"360810277003000"	"1311"	"733"	"47"	"10"	"162"	"359"	Queens
"360810283003000"	"452"	"271"	"17"	"0"	"63"	"101"	Queens
"360810329003000"	"4"	"0"	"0"	"0"	"3"	"1"	Queens
"360810403003000"	"581"	"149"	"11"	"25"	"140"	"256"	Queens
"360810424003000"	"107"	"0"	"94"	"0"	"0"	"13"	Queens
"360810437023000"	"445"	"123"	"3"	"8"	"95"	"216"	Queens
"360810440003000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810460003000"	"925"	"187"	"177"	"7"	"161"	"393"	Queens
"360810462003000"	"682"	"145"	"108"	"5"	"227"	"197"	Queens
"360810472003000"	"520"	"86"	"163"	"4"	"147"	"120"	Queens
"360810539003000"	"175"	"80"	"9"	"1"	"11"	"74"	Queens
"360810549003000"	"562"	"189"	"21"	"6"	"30"	"316"	Queens
"360810551003000"	"378"	"257"	"4"	"6"	"20"	"91"	Queens
"360810591003000"	"287"	"178"	"25"	"1"	"13"	"70"	Queens
"360810637003000"	"78"	"75"	"2"	"0"	"0"	"1"	Queens
"360810638003000"	"51"	"12"	"34"	"0"	"5"	"0"	Queens
"360810664003000"	"110"	"9"	"92"	"1"	"0"	"8"	Queens
"360810680003000"	"277"	"12"	"252"	"0"	"7"	"6"	Queens
"360810713043000"	"490"	"468"	"2"	"0"	"2"	"18"	Queens
"360810713063000"	"322"	"184"	"4"	"3"	"110"	"21"	Queens
"360810739003000"	"234"	"148"	"3"	"0"	"57"	"26"	Queens
"360810743003000"	"533"	"400"	"18"	"0"	"84"	"31"	Queens
"360810757023000"	"723"	"417"	"17"	"1"	"243"	"45"	Queens
"360810779043000"	"227"	"167"	"0"	"0"	"57"	"3"	Queens
"360810845003000"	"236"	"8"	"23"	"2"	"178"	"25"	Queens
"360810849003000"	"2093"	"367"	"117"	"17"	"1392"	"200"	Queens
"360810857003000"	"201"	"9"	"0"	"0"	"181"	"11"	Queens
"360810889013000"	"873"	"345"	"4"	"0"	"493"	"31"	Queens
"360810934013000"	"89"	"87"	"0"	"0"	"0"	"2"	Queens
"360810939003000"	"73"	"57"	"0"	"0"	"14"	"2"	Queens
"360810972043000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811017003000"	"80"	"72"	"1"	"0"	"7"	"0"	Queens
"360811032023000"	"184"	"182"	"2"	"0"	"0"	"0"	Queens
"360811085003000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811099003000"	"194"	"134"	"0"	"0"	"53"	"7"	Queens
"360811113003000"	"77"	"42"	"0"	"0"	"35"	"0"	Queens
"360811129003000"	"111"	"72"	"0"	"0"	"34"	"5"	Queens
"360811159003000"	"134"	"23"	"3"	"0"	"100"	"8"	Queens
"360811163003000"	"899"	"155"	"51"	"0"	"573"	"120"	Queens
"360811257003000"	"219"	"110"	"44"	"0"	"45"	"20"	Queens
"360811347003000"	"433"	"142"	"56"	"0"	"200"	"35"	Queens
"360811385013000"	"369"	"145"	"11"	"0"	"202"	"11"	Queens
"360811429003000"	"89"	"38"	"0"	"0"	"51"	"0"	Queens
"360811529023000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811621003000"	"186"	"92"	"1"	"0"	"64"	"29"	Queens
"360810042003001"	"611"	"76"	"73"	"3"	"265"	"194"	Queens
"360810061003001"	"835"	"675"	"8"	"1"	"103"	"48"	Queens
"360810097003001"	"447"	"370"	"8"	"0"	"45"	"24"	Queens
"360810181023001"	"685"	"280"	"17"	"5"	"300"	"83"	Queens
"360810183003001"	"688"	"253"	"17"	"0"	"350"	"68"	Queens
"360810185013001"	"566"	"239"	"19"	"1"	"180"	"127"	Queens
"360810185023001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810189003001"	"162"	"93"	"0"	"0"	"42"	"27"	Queens
"360810198003001"	"161"	"14"	"41"	"1"	"71"	"34"	Queens
"360810214003001"	"354"	"94"	"25"	"0"	"120"	"115"	Queens
"360810220023001"	"631"	"285"	"93"	"3"	"146"	"104"	Queens
"360811171003008"	"97"	"21"	"0"	"0"	"68"	"8"	Queens
"360811175003008"	"80"	"30"	"2"	"0"	"45"	"3"	Queens
"360811223003008"	"97"	"39"	"0"	"0"	"51"	"7"	Queens
"360811291033008"	"56"	"47"	"0"	"0"	"4"	"5"	Queens
"360811341003008"	"67"	"25"	"0"	"0"	"42"	"0"	Queens
"360811467003008"	"89"	"44"	"8"	"0"	"33"	"4"	Queens
"360810007003009"	"151"	"118"	"0"	"0"	"12"	"21"	Queens
"360810187003009"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810306003009"	"170"	"10"	"125"	"6"	"2"	"27"	Queens
"360810317003009"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810330003009"	"69"	"0"	"68"	"0"	"1"	"0"	Queens
"360810358003009"	"83"	"1"	"79"	"0"	"0"	"3"	Queens
"360810376003009"	"69"	"0"	"65"	"0"	"1"	"3"	Queens
"360810444003009"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810499003009"	"181"	"40"	"2"	"0"	"117"	"22"	Queens
"360810531003009"	"7"	"7"	"0"	"0"	"0"	"0"	Queens
"360810637003009"	"105"	"103"	"1"	"0"	"0"	"1"	Queens
"360810054003010"	"148"	"84"	"9"	"4"	"18"	"33"	Queens
"360810440003010"	"105"	"0"	"68"	"0"	"0"	"37"	Queens
"360810444003010"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810531003010"	"59"	"50"	"1"	"0"	"0"	"8"	Queens
"360810540003010"	"2"	"0"	"1"	"0"	"0"	"1"	Queens
"360810654003010"	"124"	"9"	"107"	"0"	"0"	"8"	Queens
"360810664003010"	"48"	"0"	"41"	"0"	"0"	"7"	Queens
"360810723003010"	"70"	"45"	"0"	"0"	"16"	"9"	Queens
"360810884003010"	"104"	"102"	"0"	"0"	"1"	"1"	Queens
"360810922003010"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810928003010"	"113"	"113"	"0"	"0"	"0"	"0"	Queens
"360811017003010"	"37"	"34"	"0"	"0"	"0"	"3"	Queens
"360811047003010"	"73"	"18"	"3"	"0"	"51"	"1"	Queens
"360811059003010"	"94"	"70"	"0"	"0"	"20"	"4"	Queens
"360811093003010"	"32"	"27"	"2"	"0"	"0"	"3"	Queens
"360811097003010"	"42"	"29"	"0"	"0"	"11"	"2"	Queens
"360811113003010"	"31"	"22"	"0"	"0"	"7"	"2"	Queens
"360811171003010"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811223003010"	"89"	"30"	"0"	"0"	"56"	"3"	Queens
"360811247003010"	"48"	"12"	"0"	"0"	"36"	"0"	Queens
"360811377003010"	"117"	"39"	"0"	"0"	"75"	"3"	Queens
"360811483004008"	"45"	"45"	"0"	"0"	"0"	"0"	Queens
"360811571014008"	"38"	"6"	"0"	"0"	"30"	"2"	Queens
"360811579024008"	"63"	"19"	"6"	"0"	"38"	"0"	Queens
"360811579034008"	"82"	"74"	"1"	"0"	"0"	"7"	Queens
"360810243004010"	"155"	"57"	"3"	"0"	"87"	"8"	Queens
"360810317004010"	"12"	"11"	"0"	"0"	"1"	"0"	Queens
"360810320004010"	"67"	"0"	"64"	"1"	"0"	"2"	Queens
"360810334026011"	"107"	"0"	"96"	"0"	"2"	"9"	Queens
"360811571016011"	"99"	"18"	"0"	"0"	"81"	"0"	Queens
"360810294006012"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810334026012"	"76"	"1"	"75"	"0"	"0"	"0"	Queens
"360810809007000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810884007001"	"85"	"81"	"0"	"0"	"0"	"4"	Queens
"360811571017001"	"126"	"44"	"0"	"0"	"55"	"27"	Queens
"360810884007003"	"102"	"98"	"0"	"1"	"0"	"3"	Queens
"360811017007003"	"48"	"43"	"0"	"0"	"1"	"4"	Queens
"360811571017003"	"98"	"39"	"5"	"0"	"43"	"11"	Queens
"360810057003002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810069003002"	"180"	"84"	"3"	"10"	"30"	"53"	Queens
"360810158013002"	"154"	"5"	"27"	"1"	"40"	"81"	Queens
"360810158023002"	"230"	"27"	"9"	"3"	"84"	"107"	Queens
"360810159003002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810169003002"	"680"	"302"	"11"	"5"	"248"	"114"	Queens
"360810185023002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810351003002"	"563"	"273"	"19"	"7"	"41"	"223"	Queens
"360810253013001"	"615"	"345"	"7"	"3"	"128"	"132"	Queens
"360810263003001"	"679"	"201"	"6"	"6"	"341"	"125"	Queens
"360810273003001"	"1661"	"596"	"95"	"24"	"213"	"733"	Queens
"360810285003001"	"500"	"410"	"8"	"0"	"35"	"47"	Queens
"360810287003001"	"882"	"600"	"12"	"4"	"164"	"102"	Queens
"360810291003001"	"1020"	"233"	"20"	"5"	"667"	"95"	Queens
"360810309023001"	"13"	"12"	"1"	"0"	"0"	"0"	Queens
"360810339003001"	"427"	"213"	"33"	"4"	"57"	"120"	Queens
"360810376003001"	"92"	"0"	"88"	"1"	"0"	"3"	Queens
"360810414003001"	"111"	"6"	"91"	"0"	"0"	"14"	Queens
"360810462003001"	"107"	"11"	"4"	"3"	"36"	"53"	Queens
"360810496003001"	"206"	"20"	"101"	"0"	"26"	"59"	Queens
"360810515003001"	"192"	"161"	"0"	"3"	"21"	"7"	Queens
"360810539003001"	"148"	"77"	"8"	"0"	"29"	"34"	Queens
"360810545003001"	"587"	"257"	"19"	"4"	"66"	"241"	Queens
"360810547003001"	"542"	"191"	"28"	"18"	"60"	"245"	Queens
"360810549003001"	"570"	"258"	"39"	"6"	"50"	"217"	Queens
"360810557003001"	"493"	"252"	"18"	"8"	"41"	"174"	Queens
"360810587003001"	"327"	"255"	"10"	"0"	"31"	"31"	Queens
"360810616013001"	"45"	"0"	"44"	"0"	"0"	"1"	Queens
"360810621003001"	"240"	"207"	"0"	"0"	"2"	"31"	Queens
"360810683003001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810711003001"	"212"	"76"	"4"	"1"	"116"	"15"	Queens
"360810775003001"	"170"	"119"	"11"	"1"	"21"	"18"	Queens
"360810779033001"	"288"	"195"	"8"	"0"	"72"	"13"	Queens
"360810803013001"	"132"	"16"	"0"	"0"	"106"	"10"	Queens
"360810814003001"	"143"	"18"	"86"	"6"	"6"	"27"	Queens
"360810818003001"	"146"	"4"	"63"	"0"	"38"	"41"	Queens
"360810837003001"	"92"	"8"	"10"	"0"	"74"	"0"	Queens
"360810849003001"	"689"	"27"	"2"	"0"	"633"	"27"	Queens
"360810919003001"	"252"	"113"	"0"	"0"	"81"	"58"	Queens
"360810934023001"	"129"	"117"	"0"	"0"	"10"	"2"	Queens
"360810973003001"	"97"	"92"	"0"	"0"	"4"	"1"	Queens
"360810997013001"	"153"	"133"	"0"	"0"	"18"	"2"	Queens
"360811008023001"	"128"	"43"	"80"	"0"	"0"	"5"	Queens
"360811032013001"	"94"	"11"	"66"	"0"	"0"	"17"	Queens
"360811047003001"	"382"	"182"	"0"	"0"	"181"	"19"	Queens
"360811059003001"	"62"	"38"	"0"	"0"	"23"	"1"	Queens
"360811085003001"	"84"	"50"	"0"	"0"	"34"	"0"	Queens
"360811093003001"	"37"	"37"	"0"	"0"	"0"	"0"	Queens
"360811099003001"	"256"	"151"	"5"	"0"	"71"	"29"	Queens
"360811159003001"	"292"	"63"	"4"	"0"	"210"	"15"	Queens
"360811175003001"	"160"	"112"	"1"	"0"	"39"	"8"	Queens
"360811241003001"	"135"	"27"	"29"	"0"	"52"	"27"	Queens
"360811247003001"	"91"	"46"	"4"	"0"	"39"	"2"	Queens
"360811267003001"	"100"	"48"	"7"	"0"	"39"	"6"	Queens
"360811277003001"	"33"	"25"	"5"	"0"	"1"	"2"	Queens
"360811341003001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811367003001"	"197"	"145"	"6"	"0"	"43"	"3"	Queens
"360811483003001"	"21"	"8"	"2"	"0"	"8"	"3"	Queens
"360811529013001"	"540"	"322"	"15"	"2"	"175"	"26"	Queens
"360811571013001"	"296"	"124"	"30"	"1"	"116"	"25"	Queens
"360811579013001"	"196"	"173"	"7"	"0"	"9"	"7"	Queens
"360811579023001"	"84"	"45"	"0"	"0"	"25"	"14"	Queens
"360811617003001"	"97"	"71"	"3"	"0"	"18"	"5"	Queens
"360811621003001"	"141"	"55"	"14"	"2"	"54"	"16"	Queens
"360810012003002"	"721"	"277"	"115"	"7"	"82"	"240"	Queens
"360810042003002"	"558"	"125"	"51"	"4"	"217"	"161"	Queens
"360810381003002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810399003002"	"399"	"109"	"94"	"10"	"31"	"155"	Queens
"360810404003002"	"76"	"0"	"64"	"0"	"9"	"3"	Queens
"360810440003002"	"115"	"9"	"75"	"0"	"8"	"23"	Queens
"360810460003002"	"262"	"50"	"21"	"3"	"106"	"82"	Queens
"360810531003002"	"56"	"39"	"4"	"0"	"3"	"10"	Queens
"360810557003002"	"476"	"229"	"24"	"7"	"39"	"177"	Queens
"360810577003002"	"267"	"211"	"2"	"0"	"0"	"54"	Queens
"360810582003002"	"98"	"0"	"98"	"0"	"0"	"0"	Queens
"360810583003002"	"215"	"163"	"5"	"3"	"5"	"39"	Queens
"360810591003002"	"407"	"240"	"5"	"8"	"0"	"154"	Queens
"360810595003002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810621003002"	"166"	"137"	"0"	"0"	"1"	"28"	Queens
"360810626003002"	"94"	"0"	"89"	"0"	"2"	"3"	Queens
"360810656003002"	"133"	"16"	"97"	"3"	"0"	"17"	Queens
"360810657033002"	"146"	"133"	"0"	"0"	"0"	"13"	Queens
"360810680003002"	"63"	"3"	"58"	"0"	"0"	"2"	Queens
"360810723003002"	"45"	"21"	"0"	"0"	"22"	"2"	Queens
"360810803013002"	"248"	"47"	"0"	"2"	"188"	"11"	Queens
"360810814003002"	"134"	"2"	"79"	"6"	"24"	"23"	Queens
"360810837003002"	"144"	"45"	"5"	"0"	"80"	"14"	Queens
"360810838003002"	"154"	"44"	"25"	"4"	"20"	"61"	Queens
"360810840003002"	"275"	"59"	"37"	"11"	"75"	"93"	Queens
"360810857003002"	"406"	"76"	"5"	"0"	"307"	"18"	Queens
"360810884003002"	"106"	"101"	"0"	"0"	"1"	"4"	Queens
"360810934013002"	"155"	"152"	"0"	"0"	"2"	"1"	Queens
"360810991003002"	"28"	"26"	"0"	"0"	"0"	"2"	Queens
"360810997013002"	"209"	"183"	"4"	"0"	"19"	"3"	Queens
"360810998013002"	"155"	"1"	"140"	"0"	"0"	"14"	Queens
"360811047003002"	"400"	"148"	"2"	"6"	"218"	"26"	Queens
"360811085003002"	"167"	"112"	"2"	"0"	"45"	"8"	Queens
"360811093003002"	"159"	"122"	"5"	"0"	"25"	"7"	Queens
"360811223003002"	"62"	"40"	"0"	"0"	"17"	"5"	Queens
"360811227023002"	"544"	"134"	"292"	"1"	"22"	"95"	Queens
"360811291033002"	"80"	"64"	"0"	"0"	"15"	"1"	Queens
"360811333003002"	"92"	"55"	"1"	"0"	"33"	"3"	Queens
"360811377003002"	"271"	"40"	"9"	"0"	"211"	"11"	Queens
"360811507023002"	"45"	"41"	"0"	"0"	"0"	"4"	Queens
"360811621003002"	"135"	"67"	"9"	"0"	"31"	"28"	Queens
"360810062023003"	"149"	"133"	"5"	"0"	"0"	"11"	Queens
"360810163003003"	"368"	"119"	"100"	"9"	"48"	"92"	Queens
"360810198003003"	"75"	"1"	"44"	"2"	"11"	"17"	Queens
"360810232003003"	"138"	"20"	"34"	"0"	"64"	"20"	Queens
"360810253013003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810267003003"	"277"	"104"	"4"	"1"	"134"	"34"	Queens
"360810275003003"	"83"	"39"	"0"	"0"	"14"	"30"	Queens
"360810287003003"	"208"	"61"	"6"	"0"	"88"	"53"	Queens
"360810289003003"	"496"	"105"	"14"	"2"	"308"	"67"	Queens
"360810309023003"	"241"	"111"	"3"	"3"	"74"	"50"	Queens
"360810317003003"	"244"	"201"	"2"	"0"	"22"	"19"	Queens
"360810399003003"	"539"	"171"	"25"	"19"	"49"	"275"	Queens
"360810401003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810409003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810440003003"	"180"	"13"	"119"	"0"	"31"	"17"	Queens
"360810485003003"	"78"	"22"	"0"	"0"	"43"	"13"	Queens
"360810515003003"	"181"	"167"	"2"	"0"	"0"	"12"	Queens
"360810531003003"	"6"	"6"	"0"	"0"	"0"	"0"	Queens
"360810591003003"	"445"	"284"	"6"	"6"	"16"	"133"	Queens
"360810616013003"	"30"	"0"	"30"	"0"	"0"	"0"	Queens
"360810626003003"	"125"	"3"	"118"	"0"	"1"	"3"	Queens
"360810654003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810657033003"	"94"	"89"	"0"	"0"	"0"	"5"	Queens
"360810680003003"	"52"	"0"	"52"	"0"	"0"	"0"	Queens
"360810697023003"	"140"	"65"	"0"	"0"	"72"	"3"	Queens
"360810717013003"	"670"	"363"	"11"	"3"	"243"	"50"	Queens
"360810779023003"	"238"	"226"	"4"	"0"	"3"	"5"	Queens
"360810779033003"	"184"	"131"	"23"	"0"	"24"	"6"	Queens
"360810818003003"	"97"	"12"	"57"	"0"	"8"	"20"	Queens
"360810840003003"	"206"	"50"	"38"	"4"	"36"	"78"	Queens
"360810922003003"	"33"	"32"	"0"	"0"	"1"	"0"	Queens
"360810939003003"	"66"	"42"	"0"	"0"	"16"	"8"	Queens
"360810997013003"	"79"	"71"	"0"	"0"	"8"	"0"	Queens
"360810998013003"	"189"	"20"	"155"	"0"	"1"	"13"	Queens
"360811008023003"	"166"	"50"	"114"	"0"	"0"	"2"	Queens
"360811039003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811047003003"	"131"	"79"	"0"	"0"	"48"	"4"	Queens
"360811157003003"	"56"	"18"	"1"	"0"	"29"	"8"	Queens
"360811175003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811227023003"	"462"	"135"	"247"	"4"	"12"	"64"	Queens
"360811277003003"	"74"	"51"	"0"	"0"	"20"	"3"	Queens
"360811291023003"	"59"	"38"	"0"	"0"	"21"	"0"	Queens
"360811341003003"	"81"	"11"	"0"	"0"	"61"	"9"	Queens
"360811377003003"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811429003003"	"93"	"51"	"0"	"0"	"42"	"0"	Queens
"360811441003003"	"64"	"37"	"2"	"0"	"20"	"5"	Queens
"360811483003003"	"27"	"22"	"0"	"0"	"1"	"4"	Queens
"360811529013003"	"53"	"24"	"0"	"0"	"27"	"2"	Queens
"360810006003004"	"315"	"136"	"41"	"7"	"8"	"123"	Queens
"360810033003004"	"318"	"59"	"8"	"0"	"179"	"72"	Queens
"360810054003004"	"237"	"81"	"30"	"2"	"59"	"65"	Queens
